ID,昵称,法币,带单规模,跟单收益,人数上限,跟单人数,累计跟单人数,近七日跟单人数,近七日跟单比例,平均持仓秒,盈利笔数,亏损笔数,总笔数,盈亏比,胜率,收益率,收益额,总做多倍数,总做空倍数,币种,币种类型,杠杆倍数,开仓均价,开仓时间,强平价,全仓逐仓,当前收益率,仓位倍数,多空,net方向
032805718789399F,HaoBo,USDT,1569.0509514125837232,-56551.9871750910576879,500,105,1410,0,0.0000,348668.0,74,46,120,0.5776,0.7,0.0715,1861.197379999998772,5.75,,CFX-USDT-SWAP,SWAP,20,0.1653718508671987,1698888450715,,cross,-1.7961764096267419,0.4701805228714535,long,1
032805718789399F,HaoBo,USDT,1569.0509514125837232,-56551.9871750910576879,500,105,1410,0,0.0000,348668.0,74,46,120,0.5776,0.7,0.0715,1861.197379999998772,5.75,,ATOM-USDT-SWAP,SWAP,20,7.8376182548794493,1698776045729,2.3474115992139675,cross,-0.277171587967624,1.0648777793362929,long,1
032805718789399F,HaoBo,USDT,1569.0509514125837232,-56551.9871750910576879,500,105,1410,0,0.0000,348668.0,74,46,120,0.5776,0.7,0.0715,1861.197379999998772,5.75,,SAND-USDT-SWAP,SWAP,3,0.3524097646033131,1698605835062,,cross,0.0884501773812876,0.1645617917903461,long,1
032805718789399F,HaoBo,USDT,1569.0509514125837232,-56551.9871750910576879,500,105,1410,0,0.0000,348668.0,74,46,120,0.5776,0.7,0.0715,1861.197379999998772,5.75,,STX-USDT-SWAP,SWAP,20,0.6396833375474089,1698470901061,0.161953516271798,cross,-0.0620099799695617,0.9973812876520386,long,1
032805718789399F,HaoBo,USDT,1569.0509514125837232,-56551.9871750910576879,500,105,1410,0,0.0000,348668.0,74,46,120,0.5776,0.7,0.0715,1861.197379999998772,5.75,,DASH-USD-SWAP,SWAP,3,28.5103558281289601,1698463432782,19.699267574571458,cross,0.0445380966003152,0.2853167504183062,long,1
032805718789399F,HaoBo,USDT,1569.0509514125837232,-56551.9871750910576879,500,105,1410,0,0.0000,348668.0,74,46,120,0.5776,0.7,0.0715,1861.197379999998772,5.75,,EOS-USD-SWAP,SWAP,3,0.6353149794805806,1698462334649,0.4289781496147209,cross,0.0812481800279606,0.1572798707292048,long,1
DC22B4C94318C5BA,Wind-cloud,USDT,0,0,100,0,0,0,0.0000,404586.0,3,1,4,4.2193,1,0.0,0,,4.10,WLD-USDT-SWAP,SWAP,50,1.7843600000000003,1698936424536,2.2517532573987413,cross,-1.6936044295993935,4.1037653041724066,net,-1
071FF07DD10DD887,Benzema,USDT,213.7627624277377163,157.75464055,100,37,264,0,0.0000,1107403.0,19,2,21,0.2408,0.9091,-0.0158,-102.031,,0.54,BTC-USDT-SWAP,SWAP,20,33341.966346153846154,1698080131100,98217.5116234117,cross,-0.7917551353406704,0.5416125789959638,net,-1
7BA5D0ECB41C2A75,zhiliao001,USDT,0.3359204175452912,-375.664826,100,4,6,0,0.0000,344243.0,0,0,0,0.0,0,0.0,0,8.15,,ETH-USD-SWAP,SWAP,3,1822.46,1698119521801,1373.0058024999985,isolated,0.0106944854509071,0.0074197401259541,long,1
7BA5D0ECB41C2A75,zhiliao001,USDT,0.3359204175452912,-375.664826,100,4,6,0,0.0000,344243.0,0,0,0,0.0,0,0.0,0,8.15,,ETH-USD-231229-1700-C,OPTION,,0.07,1695989339749,,isolated,0.7486196232412404,8.1446932547005437,net,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,WLD-USDT-SWAP,SWAP,30,1.8579,1699039916238,,cross,0.2115291458097857,0.7705234082058482,short,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,TRB-USDT-SWAP,SWAP,30,103.2067400000000002,1699001309590,,cross,-2.7484425920245137,0.4530413151817596,short,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,LDO-USDT-SWAP,SWAP,30,1.8411,1698927205778,,cross,0.8359133126935014,0.1521960172640219,long,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,AAVE-USDT-SWAP,SWAP,30,96.4414285714285716,1698906906885,,cross,-1.851308714393638,0.169811743844764,long,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,COMP-USDT-SWAP,SWAP,30,50.02,1698901397966,,cross,-1.8112754898040795,0.1511987489200809,long,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,LTC-USDT-SWAP,SWAP,30,70.73,1698895228720,,cross,-0.5513926198218566,0.2233559390961962,long,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,OP-USDT-SWAP,SWAP,30,1.4607890365448506,1698895181466,,cross,-0.9362550389756619,0.2283933237978059,long,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,AGLD-USDT-SWAP,SWAP,30,0.9006460857726347,1698867723325,,cross,-0.2380319823353605,0.3518725969737156,long,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,YFII-USDT-SWAP,SWAP,30,610.7598671726755219,1698779653550,,cross,-2.267333021717276,0.1595330169802353,long,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,BIGTIME-USDT-SWAP,SWAP,30,0.1672412295081968,1698757286599,,cross,2.7752539646520393,0.0992761334425278,short,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,WLD-USDT-SWAP,SWAP,30,1.8839809663250372,1698478024393,,cross,-0.6239070408678027,1.3511360405766221,long,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,ORDI-USDT-SWAP,SWAP,50,4.067450663850332,1697999616869,22.32374434623093,cross,24.211102960069496,1.0726863871354511,long,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,TRB-USDT-SWAP,SWAP,30,70.8155108225108226,1697859025562,,cross,17.727679441177045,0.6976836253799097,long,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,BIGTIME-USDT-SWAP,SWAP,30,0.253418155668359,1697376055091,,cross,-12.033252558437411,0.2404598150185816,long,1
B75F65AB2070F3F3,Tina@,USDT,0,0,100,0,0,0,0.0000,150275.0,84,33,117,0.5204,0.5926,0.1385,298.8660617999997703,4.80,2.72,ORDI-USDT-SWAP,SWAP,50,3.4336195714592739,1696513069988,22.32374434623093,cross,-37.91014663040117,1.3945894082598343,short,1
484D937BEE5AB303,Silent-Launch-Heater,USDT,432.7558003503740167,-16112.351659449999972,100,40,391,0,0.0000,575014.0,0,0,0,0.0,0,0.0,0,0.67,,FIL-USD-SWAP,SWAP,3,3.3451824389010315,1696301740010,2.3273498289533,isolated,0.4366418092712403,0.019736560473312,long,1
484D937BEE5AB303,Silent-Launch-Heater,USDT,432.7558003503740167,-16112.351659449999972,100,40,391,0,0.0000,575014.0,0,0,0,0.0,0,0.0,0,0.67,,AVAX-USD-SWAP,SWAP,1,8.905,1695836768169,4.352141771027249,isolated,0.263562686073437,0.0081268190184226,long,1
484D937BEE5AB303,Silent-Launch-Heater,USDT,432.7558003503740167,-16112.351659449999972,100,40,391,0,0.0000,575014.0,0,0,0,0.0,0,0.0,0,0.67,,DOGE-USD-SWAP,SWAP,2,0.0605364876722516,1695778629127,0.0396780594429056,isolated,0.2223906130597093,0.0940389057846043,long,1
484D937BEE5AB303,Silent-Launch-Heater,USDT,432.7558003503740167,-16112.351659449999972,100,40,391,0,0.0000,575014.0,0,0,0,0.0,0,0.0,0,0.67,,UNI-USD-SWAP,SWAP,2,4.2300044670768559,1695391706580,2.4022045167550266,isolated,0.1822069329278662,0.0325072760736904,long,1
484D937BEE5AB303,Silent-Launch-Heater,USDT,432.7558003503740167,-16112.351659449999972,100,40,391,0,0.0000,575014.0,0,0,0,0.0,0,0.0,0,0.67,,ETH-USD-SWAP,SWAP,2,1629.2360037489453825,1695200648878,988.6242752555539,isolated,0.2184114515285156,0.2321948290977883,long,1
484D937BEE5AB303,Silent-Launch-Heater,USDT,432.7558003503740167,-16112.351659449999972,100,40,391,0,0.0000,575014.0,0,0,0,0.0,0,0.0,0,0.67,,ETC-USD-SWAP,SWAP,1,15.3739293001038091,1694938619595,7.111062138667814,isolated,0.1067900708747497,0.2867606139357686,long,1
C859B2D75946E263,Big F,USDT,2925.4207405020823671,-14044.2171563000000029,100,4,196,0,0.0000,44502.0,29,17,46,0.4744,0.6842,0.1037,181.1130000000000001,,7.83,ETH-USDT-SWAP,SWAP,10,1834.9300337837837839,1698292825663,2051.8118804342926,cross,0.0397292193683862,7.8303304131466509,short,1
9873186EB2BF0209,Fortune.z,USDT,1342.569124885766994,-46.2688172,100,23,304,0,0.0000,2665109.0,0,0,0,0.0,0,0.0,0,2.62,,DYDX-USDT-SWAP,SWAP,3.6,2.0783712316131867,1696305096063,1.4394403712218964,isolated,0.3665676057309484,2.6202353955363132,net,1
A9BD0645CCE201AA,长线趋势交易,USDT,0,0,100,0,0,0,0.0000,73978.0,1,1,2,2.9741,1,0.1612,149.8319999999999995,8.47,,ETH-USDT-SWAP,SWAP,10,1795.59,1699016289652,1619.2125379756142,cross,0.1784928630700788,8.4692850087305197,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,ETH-USDT-SWAP,SWAP,100,1792.115,1698942598392,1327.043184828394,cross,-1.9822946630099203,0.4059374993958502,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,ETH-USDT-SWAP,SWAP,100,1816.1767771927859305,1698917993912,1327.043184828394,cross,0.6311732949769722,3.2764955308379339,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,SOL-USDT-SWAP,SWAP,50,41.7751331578947371,1698861875603,,cross,-2.6967396481762442,0.9467958442579899,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,SOL-USDT-SWAP,SWAP,50,39.0359407942144201,1698773576100,,cross,-0.6225790846798529,0.8088520788694086,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,TRB-USDT-SWAP,SWAP,50,101.4474037675302156,1698546975346,,cross,-5.526310095704268,0.4253899113572259,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,TRB-USDT-SWAP,SWAP,50,111.7442297035626123,1698546255599,,cross,0.4097617831662403,0.7578374891406042,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,BCH-USDT-SWAP,SWAP,50,237.6354970637109532,1698423519256,86.65059138952915,cross,-0.0640693288779581,0.8078332276181775,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,WLD-USDT-SWAP,SWAP,50,1.8617892422325804,1698414265118,,cross,-0.4562611558601437,0.4182365665586411,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,BLUR-USDT-SWAP,SWAP,50,0.224821862386726,1698367792249,,cross,-11.893446892919135,0.5324771748372191,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,CFX-USDT-SWAP,SWAP,50,0.1502828271897762,1698336407865,,cross,-0.078908819676482,0.661954162580954,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,WLD-USDT-SWAP,SWAP,50,1.7162824770579022,1698334226071,,cross,-3.7440667448404574,0.3526767408699528,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,AGLD-USDT-SWAP,SWAP,50,0.8271039552907381,1698283312293,8.285121478212233,cross,-4.007721416708609,0.5659600030278269,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,AGLD-USDT-SWAP,SWAP,50,0.8953433217946328,1698281880524,8.285121478212233,cross,-0.1085238336696159,0.4787911069942397,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,CFX-USDT-SWAP,SWAP,50,0.1635103787877621,1698265318531,,cross,-3.9723407419365477,0.7249974161600925,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,ORBS-USDT-SWAP,SWAP,50,0.0388139577485948,1698263637055,,cross,-1.6051471219142965,0.4124735681981269,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,BLUR-USDT-SWAP,SWAP,50,0.2727669962060867,1698263531184,,cross,1.0142363025717582,0.9470676119617206,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,APT-USDT-SWAP,SWAP,50,6.8764607605886263,1698263246980,32.07132137983288,cross,-1.2569021085625298,0.7561677915217224,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,ORDI-USDT-SWAP,SWAP,50,5.2054052695306559,1698252850144,,cross,-7.987800059843597,0.5834740592094934,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,BCH-USDT-SWAP,SWAP,50,250.8174128440366976,1698250496826,86.65059138952915,cross,-2.5670890824561976,2.0573322852892836,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,ORDI-USDT-SWAP,SWAP,50,5.6666500088484849,1698250265837,,cross,3.2678036456567194,0.8531823570975325,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,PEPE-USDT-SWAP,SWAP,50,0.0000010681748877,1698171111429,,cross,-0.7454356249794403,0.4506206790134537,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,PEPE-USDT-SWAP,SWAP,50,0.0000011631772834,1698163747052,,cross,-3.3991930778107635,0.5606959593831524,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,BTC-USDT-SWAP,SWAP,100,34334.2424428571428573,1698161964313,25434.129227837067,cross,-0.9540258757362086,2.1996398816520733,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,BTC-USDT-SWAP,SWAP,100,34720.1924085101788101,1698114144576,25434.129227837067,cross,-0.1681799680806617,5.1691537218823721,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,LINK-USDT-SWAP,SWAP,50,10.2306419969591213,1698083983661,,cross,-5.475501944911598,1.211963860477081,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,LINK-USDT-SWAP,SWAP,50,11.3109698318540389,1698080853763,,cross,0.1769528552415967,1.4892928865000683,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,ORBS-USDT-SWAP,SWAP,50,0.0450331286545921,1697906293166,,cross,-5.521633520886832,0.9990885195800547,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,APT-USDT-SWAP,SWAP,50,5.698489443233965,1697906007152,32.07132137983288,cross,-8.81909641825731,0.9507932568500984,short,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,STARL-USDT-SWAP,SWAP,30,0.0000052957317079,1697814956741,0.0000745047607204,cross,-8.406383422066034,0.9046345071078568,long,1
39987E96BA68C2FA,doinb19940817,USDT,3098.0258749144780881,-91208.8828605490032464,100,80,1046,0,0.0000,55050.0,133,50,183,5.3881,0.6,1.7844,4177.4291993080000191,20.34,11.28,STARL-USDT-SWAP,SWAP,30,0.0000035874249076,1697814292462,0.0000745047607204,cross,-1.876346667978963,0.90959339671163,short,1
06590461859BF85E,叫我彬彬,USDT,0,0,100,0,0,0,0.0000,81205.0,0,0,0,0.0,0,0.0,0,4.41,,PEPE-USDT-SWAP,SWAP,30,0.0000008397109057,1695008251708,0.000000847162862,cross,8.7276142053802,4.411303611074229,net,1
DECEC879806E0082,币赢688,USDT,133.510822669662403,-1271.151278,100,2,28,0,0.0000,17832.0,0,0,0,0.0,0,0.0,0,0.34,,ICP-USDT,MARGIN,5,3.89,1699016506994,1.3237193621194354,cross,0.0418665608629895,0.1363529529008799,net,1
DECEC879806E0082,币赢688,USDT,133.510822669662403,-1271.151278,100,2,28,0,0.0000,17832.0,0,0,0,0.0,0,0.0,0,0.34,,BSV-USD-SWAP,SWAP,5,47.7,1698974936336,25.87928348327974,cross,0.1296712272820089,0.2014856080089781,long,1
09C938771C45090A,the big short,USDT,0,0,100,0,0,0,0.0000,306079.0,9,9,18,1.3566,0.3333,-0.206,-592.3419999999999999,,18.29,ETH-USDT-SWAP,SWAP,20,1799.0322362869198315,1698102422369,1896.1655307865663,isolated,-0.3180350316804192,18.2888084019842646,short,1
A72E4131D6B17268,Short-line king,USDT,0,-1.604312,100,1,5,0,0.0000,44521.0,47,35,82,0.7413,0.6,-0.1188,-530.4182699999999999,28.59,4.07,ETH-USDT-SWAP,SWAP,100,1818.5300000000000001,1699036115761,1773.5072644292684,cross,0.500954067296111,28.5857223897522122,long,1
A72E4131D6B17268,Short-line king,USDT,0,-1.604312,100,1,5,0,0.0000,44521.0,47,35,82,0.7413,0.6,-0.1188,-530.4182699999999999,28.59,4.07,TRB-USDT-SWAP,SWAP,50,116.9446398144712435,1699023378147,135.8244660195357,cross,1.8327645547807303,4.0703573039519089,short,1
CECDFEC16501C6EF,Swill,USDT,0,0,100,0,0,0,0.0000,556999.0,11,4,15,0.5226,0.7143,0.0446,16.105,3.78,,BTC-USDT-SWAP,SWAP,10,34504,1699037812040,31194.072877950774,isolated,0.0457048458149778,0.9244811949603598,long,1
CECDFEC16501C6EF,Swill,USDT,0,0,100,0,0,0,0.0000,556999.0,11,4,15,0.5226,0.7143,0.0446,16.105,3.78,,BCH-USDT-SWAP,SWAP,10,239.3451111111111112,1698792117399,216.93910372608258,isolated,-0.0587064889100175,2.8558026579189884,long,1
6AB843372E9E51E6,White deer,USDT,7486.4679638925875545,-298275.7483135500000083,500,48,1621,0,0.0000,67928.0,77,3,80,0.4247,0.6364,0.7027,750.9918,,5.56,BTC-USDT-SWAP,SWAP,100,34775.3010956298828127,1698104371121,40707.560760634886,cross,0.3272469023832048,5.5643181800637846,short,1
D8699EB8960A1586,Vast-ATH-Engine,USDT,0,-1236.0462653000000001,100,0,6,0,0.0000,106838.0,146,45,191,0.2267,0.6333,-0.2512,-568.7299000000000022,17.66,18.15,GAS-USDT-SWAP,SWAP,50,8.029,1699016152252,22.8025961317278,cross,-2.6777930003736405,0.4905282553071528,short,1
D8699EB8960A1586,Vast-ATH-Engine,USDT,0,-1236.0462653000000001,100,0,6,0,0.0000,106838.0,146,45,191,0.2267,0.6333,-0.2512,-568.7299000000000022,17.66,18.15,ETH-USDT-SWAP,SWAP,100,1864.71,1698893472083,11456.974203099971,cross,-1.9879766827013312,17.6638109415920884,long,1
D8699EB8960A1586,Vast-ATH-Engine,USDT,0,-1236.0462653000000001,100,0,6,0,0.0000,106838.0,146,45,191,0.2267,0.6333,-0.2512,-568.7299000000000022,17.66,18.15,ETH-USDT-SWAP,SWAP,100,1815.6852640000000001,1698850903985,11456.974203099971,cross,-0.6584145521820073,17.6638109415920884,short,1
0ACA22303EBF7C85,152***0879,USDT,0,21.300367099999786,100,0,1,0,0.0000,91518.0,0,1,1,0.0,1,-1.0,-1228.74,2.08,,PEPE-USDT-SWAP,SWAP,10,0.00000127,1683187001838,,cross,-1.4653543307086614,0.9425182938396494,long,1
0ACA22303EBF7C85,152***0879,USDT,0,21.300367099999786,100,0,1,0,0.0000,91518.0,0,1,1,0.0,1,-1.0,-1228.74,2.08,,CFX-USDT-SWAP,SWAP,5,0.336,1681891769045,0.0192669250372624,cross,-2.7602678571428574,1.1380676735444523,long,1
1C77D613FA912505,Long-term-Code-Fox,USDT,0,-32815.0430780999999762,100,5,274,0,0.0000,3034.0,103,8,111,0.5886,1,0.4786,38.5991295,,2.65,ETH-USDT-SWAP,SWAP,66,1831.485,1699044653706,2505.4213905707416,cross,0.1381993300518345,2.6524362167755313,short,1
25CCB1B9E983ECB9,Tedious-DDoS-Sheep,USDT,0.0133155869389856,-115.2109495,100,1,12,0,0.0000,528397.0,6,2,8,0.1679,0.8,-0.4257,-1307.85,,16.47,ETH-USDT-SWAP,SWAP,100,1577.5,1697768696588,1929.8902566117333,isolated,-15.857369255150555,16.4749164699323856,net,-1
8BF9A91D6E00FD1B,snowdrop,USDT,0,0,100,0,0,0,0.0000,164522.0,0,0,0,0.0,0,0.0,0,3.94,,BTC-USD-231124-32000-P,OPTION,,0.026,1698432431462,,isolated,-0.3979620766099638,3.9430947496264916,net,1
74EFBF6924105842,molin,USDT,1036.1302989989771994,-6397.564252600000002,100,8,120,4,0.0345,263261.0,24,75,99,3.1759,0.3529,2.5969,18136.5040000000000034,30.92,1.04,TRB-USDT-SWAP,SWAP,20,119.7110980000000004,1699023131991,204.04813843313312,cross,1.1786873761695849,1.0448002487459456,short,1
74EFBF6924105842,molin,USDT,1036.1302989989771994,-6397.564252600000002,100,8,120,4,0.0345,263261.0,24,75,99,3.1759,0.3529,2.5969,18136.5040000000000034,30.92,1.04,BTC-USDT-SWAP,SWAP,30,34698.4634045292273787,1698932983699,33700.40312944461,cross,-0.0320447082314201,30.924316722492529,long,1
AE1D45902EDB1905,Polite-DoS-Lion,USDT,1501.6097925531427783,-14142.0911095800000226,100,7,156,0,0.0000,380348.0,102,43,145,2.5251,0.8125,-0.3587,-5645.9287000000001807,,5.34,SOL-USDT-SWAP,SWAP,5,35.0874130434782611,1698686584221,197.0279853337558,cross,-0.6307941470402179,0.2429439874823541,short,1
AE1D45902EDB1905,Polite-DoS-Lion,USDT,1501.6097925531427783,-14142.0911095800000226,100,7,156,0,0.0000,380348.0,102,43,145,2.5251,0.8125,-0.3587,-5645.9287000000001807,,5.34,BTC-USDT-SWAP,SWAP,100,30639.6775147928994089,1698022664855,43257.46660987714,cross,-13.125864276036857,3.9147148863716612,short,1
AE1D45902EDB1905,Polite-DoS-Lion,USDT,1501.6097925531427783,-14142.0911095800000226,100,7,156,0,0.0000,380348.0,102,43,145,2.5251,0.8125,-0.3587,-5645.9287000000001807,,5.34,ETH-USDT-SWAP,SWAP,20,1649.1943298969072168,1697910294870,3325.3152134734387,cross,-2.1641557561533498,1.1847646771327628,short,1
9C6B8A491FD73A2D,Boiling-Rollup-Gps,,,,,,,,,,,,,,,,,,2.22,ETH-USDT-SWAP,SWAP,100,1810,1699021666879,2640.5899472534147,cross,-0.9751381215469701,2.2158088542030584,short,1
17E496600712B743,Guoxianshen,,,,,,,,,,,,,,,,,10.39,9.08,EOS-USDT-SWAP,SWAP,30,0.6498768530559174,1698932763462,0.7245770309593373,cross,0.1395562988526344,1.4542369275125851,long,1
17E496600712B743,Guoxianshen,,,,,,,,,,,,,,,,,10.39,9.08,EOS-USDT-SWAP,SWAP,30,0.6312283080497967,1698492164447,0.7245770309593373,cross,-1.02997718925941,9.0771615761513764,short,1
